# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
19.3904609881972	0.192516096635994	-2.20404322053294	-14.8280304227639	-11.6066174968413	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
19.6298493954588	0.190445851058178	-2.15690575230313	-14.9650844375507	-11.8028628771684	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
19.8692378027205	0.166506464342156	-2.1141806291771	-15.0930992624781	-12.0051258113742	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
20.1086262099822	0.142567077626133	-2.07718631770784	-15.2129546797107	-12.2123333171121	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
20.3480146172439	0.11862769091011	-2.04592281789535	-15.3256717461814	-12.4235133406124	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
20.5874030245056	0.0946883041940869	-2.02039012973964	-15.4323485084614	-12.6378116422748	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
20.8267914317673	0.070748917478064	-2.00058825324069	-15.5341418245888	-12.8544751028889	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
21.066179839029	0.0542326397080982	-1.98632041156033	-15.6322488161034	-13.0728345992551	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
21.3055682462907	0.0638106906809674	-1.97219130913548	-15.7273741332128	-13.2925094266937	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
21.5449566535524	0.0733887416538364	-1.95576933234356	-15.8191325633692	-13.5136110136132	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
21.7843450608141	0.0829667926267055	-1.93705448118457	-15.9069923340384	-13.7362896996355	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
22.0237334680758	0.0925448435995748	-1.91604675565852	-15.9904120648833	-13.9606685089615	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
22.2631218753375	0.102122894572444	-1.8927461557654	-16.0688404751192	-14.1868392428913	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
22.5025102825992	0.111700945545313	-1.86715268150522	-16.1417164559427	-14.4148584799738	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
22.7418986898609	0.102614942983458	-1.8413944552054	-16.2086252041779	-14.6446994224895	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
22.9812870971226	0.0926005562619386	-1.81802829148682	-16.2698686505012	-14.8761155888454	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
23.2206755043842	0.0825861695404195	-1.79705945585521	-16.3259678008441	-15.1088334322875	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
23.4600639116459	0.0725717828189004	-1.77848794831057	-16.3774556195422	-15.3426157381215	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
23.6994523189076	0.0625573960973812	-1.76231376885289	-16.4248745740491	-15.5772580244432	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
